companyName,companyIndustry,recruitmentType,jobName,jobCity,jobPeopNum,releaseTime,companySize,companyType,positionCategory,jobURL
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,网络协议开发主管（计算平台部）,上海,若干,2017-10-29,1000-9999人,国企,嵌入式硬件开发,//xiaoyuan.zhaopin.com/job/CC000914915J90000069000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,科技情报翻译,上海,2,2017-10-29,1000-9999人,国企,英语翻译,//xiaoyuan.zhaopin.com/job/CC000914915J90000030000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,硬件工程师（航天产品部）,上海,若干,2017-10-29,1000-9999人,国企,嵌入式硬件开发,//xiaoyuan.zhaopin.com/job/CC000914915J90000025000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,电磁兼容设计师,上海,若干,2017-10-29,1000-9999人,国企,其他,//xiaoyuan.zhaopin.com/job/CC000914915J90000020000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,核算员,上海,1,2017-10-29,1000-9999人,国企,财务分析员,//xiaoyuan.zhaopin.com/job/CC000914915J90000063000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,AR设计工程师,上海,若干,2017-10-29,1000-9999人,国企,算法工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000083000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,静电防护检测工程师,上海,若干,2017-10-29,1000-9999人,国企,其他,//xiaoyuan.zhaopin.com/job/CC000914915J90000017000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,Java软件工程师,上海,1,2017-10-29,1000-9999人,国企,Java开发工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000055000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,大数据平台架构师,上海,若干,2017-10-29,1000-9999人,国企,系统架构设计师,//xiaoyuan.zhaopin.com/job/CC000914915J90000048000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,计划员,上海,2,2017-10-29,1000-9999人,国企,IT项目执行/协调人员,//xiaoyuan.zhaopin.com/job/CC000914915J90000064000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,嵌入式开发工程师,上海,8,2017-10-29,1000-9999人,国企,嵌入式硬件开发,//xiaoyuan.zhaopin.com/job/CC000914915J90000029000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,保密专员,上海,1,2017-10-29,1000-9999人,国企,行政专员/助理,//xiaoyuan.zhaopin.com/job/CC000914915J90000031000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,行政助理,上海,1,2017-10-29,1000-9999人,国企,行政专员/助理,//xiaoyuan.zhaopin.com/job/CC000914915J90000081000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,售后工程师（计算平台部）,上海,若干,2017-10-29,1000-9999人,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000004000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,软件工程师（计算平台部）,上海,若干,2017-10-29,1000-9999人,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000000000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,ARM SOC架构设计师,上海,若干,2017-10-29,1000-9999人,国企,系统架构设计师,//xiaoyuan.zhaopin.com/job/CC000914915J90000079000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,市场经理,上海,若干,2017-10-29,1000-9999人,国企,市场运营,//xiaoyuan.zhaopin.com/job/CC000914915J90000078000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,高速信号开发工程师（计算平台部）,上海,若干,2017-10-29,1000-9999人,国企,高级硬件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000070000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,云计算软件开发工程师,上海,若干,2017-10-29,1000-9999人,国企,其他,//xiaoyuan.zhaopin.com/job/CC000914915J90000027000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,AR开发工程师,上海,1,2017-10-29,1000-9999人,国企,,//xiaoyuan.zhaopin.com/job/CC000914915J90000084000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,C++开发工程师,上海,若干,2017-10-29,1000-9999人,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000038000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,工业设计,上海,若干,2017-10-29,1000-9999人,国企,其他,//xiaoyuan.zhaopin.com/job/CC000914915J90000021000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,信息系统架构师,上海,若干,2017-10-29,1000-9999人,国企,系统架构设计师,//xiaoyuan.zhaopin.com/job/CC000914915J90000049000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,存储架构师,上海,若干,2017-10-29,1000-9999人,国企,硬件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000047000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,系统测试工程师（计算平台部）,上海,若干,2017-10-29,1000-9999人,国企,系统测试,//xiaoyuan.zhaopin.com/job/CC000914915J90000075000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,软件研发（软件工程）,上海,10,2017-10-29,1000-9999人,国企,软件研发工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000012000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,计算机硬件架构师,上海,若干,2017-10-29,1000-9999人,国企,硬件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000046000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,FPGA工程师,上海,1,2017-10-29,1000-9999人,国企,硬件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000060000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,硬件工程师,上海,若干,2017-10-29,1000-9999人,国企,硬件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000001000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,工控软件开发工程师,上海,3,2017-10-29,1000-9999人,国企,硬件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000058000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,机加工工艺师,上海,1,2017-10-29,1000-9999人,国企,机械工艺/制程工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000006000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,逻辑设计工程师（计算平台部）,上海,若干,2017-10-29,1000-9999人,国企,嵌入式硬件开发,//xiaoyuan.zhaopin.com/job/CC000914915J90000071000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,质量员,上海,1,2017-10-29,1000-9999人,国企,认证/体系工程师/审核员,//xiaoyuan.zhaopin.com/job/CC000914915J90000062000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,硬件设计师（计算平台部）,上海,若干,2017-10-29,1000-9999人,国企,硬件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000009000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,PCB设计师,上海,若干,2017-10-29,1000-9999人,国企,硬件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000076000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,虚拟化工程师,上海,若干,2017-10-29,1000-9999人,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000039000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,软件平台架构师,上海,若干,2017-10-29,1000-9999人,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000052000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,FPGA验证工程师（IC产品部）,上海,若干,2017-10-29,1000-9999人,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000014000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,嵌入式软件测试工程师,上海,2,2017-10-29,1000-9999人,国企,软件测试,//xiaoyuan.zhaopin.com/job/CC000914915J90000010000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,非结构化数据管理/检索软件工程师,上海,若干,2017-10-29,1000-9999人,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000037000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,大数据安全研发工程师,上海,若干,2017-10-29,1000-9999人,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000051000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,高级BSP开发工程师,上海,3,2017-10-29,1000-9999人,国企,硬件工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000054000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,存储设计工程师（计算平台部）,上海,若干,2017-10-29,1000-9999人,国企,嵌入式硬件开发,//xiaoyuan.zhaopin.com/job/CC000914915J90000073000
航天信息股份有限公司-上海爱信诺,其他,校园招聘,软件开发工程（java）,上海,10,2017-10-29,500-999人,国企,Java开发工程师,//xiaoyuan.zhaopin.com/job/CC000110621J90000106000
航天信息股份有限公司-上海爱信诺,其他,校园招聘,软件测试工程师,上海,5,2017-10-29,500-999人,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000110621J90000107000
上海复星高科技（集团）有限公司 -复星保德信人寿保险有限公司,保险,校园招聘,IT方向管培生,上海,若干,2017-10-28,500-999人,民营,软件工程师,//xiaoyuan.zhaopin.com/job/CC000936902J90000072000
上海复星高科技（集团）有限公司 -复星保德信人寿保险有限公司,保险,校园招聘,管培生,上海,若干,2017-10-28,500-999人,民营,培训专员/助理,//xiaoyuan.zhaopin.com/job/CC000936902J90000011000
上海复星高科技（集团）有限公司 -复星保德信人寿保险有限公司,保险,校园招聘,法务合规方向管培生,上海,若干,2017-10-28,500-999人,民营,法务专员/助理,//xiaoyuan.zhaopin.com/job/CC000936902J90000074000
上海复星高科技（集团）有限公司 -复星保德信人寿保险有限公司,保险,校园招聘,行政管理方向管培生,上海,若干,2017-10-28,500-999人,民营,党工团干事,//xiaoyuan.zhaopin.com/job/CC000936902J90000075000
上海复星高科技（集团）有限公司 -复星保德信人寿保险有限公司,保险,校园招聘,医学方向管培生,上海,若干,2017-10-28,500-999人,民营,核保理赔,//xiaoyuan.zhaopin.com/job/CC000936902J90000071000
盾安控股集团有限公司 -盾安环境,"大型设备/机电设备/重工业,其他",校园招聘,造价与预算类（工程造价、装饰、暖通、制冷）,上海,10,2017-10-28,10000人以上,民营,工程造价/预结算,//xiaoyuan.zhaopin.com/job/CC000906155J90000036000
